-1.109771060943603516e+01,1.955824851989746094e+01,-2.663184928894042969e+01,-2.083423423767089844e+01,1.004860401153564453e+00,1.143201351165771484e+01,-1.091512203216552734e+00,-9.593362808227539062e+00,-1.292516469955444336e+00,1.067061519622802734e+01,-1.377456092834472656e+01,7.830807209014892578e+00,3.017687320709228516e+00,-1.399184226989746094e+00,-7.140573024749755859e+00,-1.690980339050292969e+01,-9.285088539123535156e+00,2.217375040054321289e+00,-4.045524597167968750e+00,-8.494120597839355469e+00,3.470406770706176758e+00,1.939696550369262695e+00,-6.560130119323730469e+00,3.865579843521118164e+00,-1.292011737823486328e+00,1.771206474304199219e+01,-7.277993679046630859e+00,4.289002418518066406e+00,4.887070178985595703e+00,9.516422271728515625e+00
-8.660801887512207031e+00,3.043896293640136719e+01,-4.921451187133789062e+01,-2.585501289367675781e+01,-1.053934097290039062e+01,6.982089996337890625e+00,-3.547499179840087891e+00,1.843021965026855469e+01,2.209403991699218750e+01,5.406965255737304688e+00,1.964895129203796387e+00,3.545618295669555664e+00,5.928233146667480469e+00,2.193245891248807311e-04,-1.297127819061279297e+01,-1.610416984558105469e+01,-6.831268310546875000e+00,8.185588836669921875e+00,4.573852539062500000e+00,-8.883796691894531250e+00,-1.169461917877197266e+01,-8.401258468627929688e+00,2.698831081390380859e+00,-2.705682182312011719e+01,1.605808258056640625e+00,8.141938209533691406e+00,-8.451275825500488281e+00,1.280011940002441406e+01,-1.177873992919921875e+01,-2.304797172546386719e+00
5.040864944458007812e+00,8.431810379028320312e+00,-3.022483825683593750e+01,-7.401754856109619141e+00,6.651443481445312500e+00,-1.948500275611877441e-01,-1.608080863952636719e+00,-1.043126702308654785e+00,-5.628497004508972168e-01,-7.452408671379089355e-01,-1.159928989410400391e+01,-8.689350485801696777e-01,9.593153953552246094e+00,-9.564852714538574219e+00,-2.064669609069824219e+01,-1.448813724517822266e+01,-1.160910034179687500e+01,-1.217208981513977051e+00,1.454785060882568359e+01,-9.275827407836914062e+00,-1.636006712913513184e+00,1.145617961883544922e+01,-3.761585474014282227e+00,-1.121400451660156250e+01,-7.989808559417724609e+00,-5.075175762176513672e-01,-3.641147613525390625e+00,5.509375929832458496e-01,1.675089836120605469e+00,-2.866225957870483398e+00
-6.177546024322509766e+00,1.361394023895263672e+01,-2.823421096801757812e+01,-8.226344108581542969e+00,1.691774368286132812e+01,4.824151039123535156e+00,-1.515278935432434082e+00,-1.414171314239501953e+01,-1.355744266510009766e+01,1.034703826904296875e+01,-1.518836498260498047e+01,-7.370080471038818359e+00,7.654202461242675781e+00,-2.768535375595092773e+00,-9.498076438903808594e+00,-1.265596961975097656e+01,-1.202420616149902344e+01,1.322412681579589844e+01,4.958304405212402344e+00,-1.007218742370605469e+01,-9.228940010070800781e+00,7.312972545623779297e+00,-8.880739212036132812e+00,-2.094897329807281494e-01,-6.413045883178710938e+00,1.659421157836914062e+01,-2.146823310852050781e+01,6.618425250053405762e-01,6.387076854705810547e+00,-4.845862686634063721e-01
-6.585978984832763672e+00,2.967004585266113281e+01,-3.363728332519531250e+01,-1.454313755035400391e+01,-5.641724467277526855e-01,-6.109108448028564453e+00,1.936939001083374023e+00,1.090613269805908203e+01,1.833025360107421875e+01,-9.569012641906738281e+00,-2.758152723312377930e+00,2.538888740539550781e+01,-3.788622856140136719e+00,-1.102059245109558105e+00,-8.872104644775390625e+00,-2.632043457031250000e+01,-6.282009601593017578e+00,2.007348299026489258e+00,4.664993762969970703e+00,-1.501011466979980469e+01,3.298757553100585938e+00,7.212172031402587891e+00,-1.101788902282714844e+01,8.443068861961364746e-01,-1.228762531280517578e+01,-3.004002094268798828e+00,-2.285278892517089844e+01,4.645316600799560547e+00,-3.859641551971435547e+00,-1.227712535858154297e+01
-1.599349498748779297e+01,2.889487838745117188e+01,-3.905627822875976562e+01,-1.769153785705566406e+01,5.556336879730224609e+00,-2.880279421806335449e-01,-6.389457225799560547e+00,4.058756828308105469e+00,-9.876641631126403809e-01,-9.950610160827636719e+00,-1.106505393981933594e+01,1.148657035827636719e+01,2.654517173767089844e+00,-1.937313795089721680e+00,-2.459147834777832031e+01,-1.802801704406738281e+01,-1.043444538116455078e+01,8.918080329895019531e+00,-1.799589991569519043e+00,-1.255138397216796875e+01,-2.369782686233520508e+00,7.212909698486328125e+00,-1.433755517005920410e+00,-7.906565666198730469e+00,8.113198280334472656e+00,-6.818361282348632812e+00,-2.106836509704589844e+01,3.802570581436157227e+00,2.760446310043334961e+00,-3.525971889495849609e+00
-5.748721599578857422e+00,2.626333045959472656e+01,-3.666834259033203125e+01,-2.238703918457031250e+01,8.800961494445800781e+00,3.577656745910644531e+00,-3.862196683883666992e+00,1.331649684906005859e+01,3.274757766723632812e+01,1.053107833862304688e+01,6.512199401855468750e+00,2.129078102111816406e+01,2.080272912979125977e+00,-2.668721914291381836e+00,-2.418058633804321289e+00,-1.582026100158691406e+01,-1.439586925506591797e+01,5.737887859344482422e+00,8.647860884666442871e-01,-5.855321407318115234e+00,-1.278061866760253906e+01,-3.928210120648145676e-03,-1.315190696716308594e+01,-8.659934043884277344e+00,-1.842992210388183594e+01,5.863203048706054688e+00,-8.470285415649414062e+00,8.055028915405273438e+00,6.527027130126953125e+00,-2.033573627471923828e+00
2.104875564575195312e+00,3.723012924194335938e+01,-4.939113235473632812e+01,-2.142406845092773438e+01,7.221717238426208496e-01,2.028092622756958008e+00,-1.765424537658691406e+01,2.314314079284667969e+01,9.588162422180175781e+00,9.523869752883911133e-01,-1.075486946105957031e+01,1.407183551788330078e+01,2.300011634826660156e+00,7.396342277526855469e+00,-1.099253368377685547e+01,-1.419530487060546875e+01,-1.348633289337158203e+01,2.686540603637695312e+00,5.769172310829162598e-01,-3.202050209045410156e+00,-9.667368888854980469e+00,5.430973529815673828e+00,1.286916255950927734e+00,-1.552143478393554688e+01,2.077888965606689453e+00,8.626539707183837891e-01,-8.037711143493652344e+00,1.224413871765136719e+01,-4.036210060119628906e+00,1.591170501708984375e+01
6.652287483215332031e+00,2.766971588134765625e+01,-4.865454483032226562e+01,-5.388020515441894531e+00,6.556969642639160156e+00,1.023582935333251953e+00,-6.606510281562805176e-01,2.130825614929199219e+01,7.023787975311279297e+00,-4.091659933328628540e-02,-9.586943626403808594e+00,9.724708557128906250e+00,-4.807963848114013672e+00,2.433024168014526367e+00,-1.724749183654785156e+01,-1.079245185852050781e+01,-5.091505050659179688e+00,-3.771625995635986328e+00,4.716152667999267578e+00,-1.387905716896057129e+00,-9.384057998657226562e+00,5.783298015594482422e+00,4.203258454799652100e-01,-1.319042682647705078e+01,-1.335236072540283203e+01,-2.198982715606689453e+00,-8.612576484680175781e+00,5.001540184020996094e+00,3.928014278411865234e+00,5.992815494537353516e+00
-1.082168674468994141e+01,2.826927185058593750e+01,-4.293119430541992188e+01,-2.611139297485351562e+01,9.931804656982421875e+00,4.356756687164306641e+00,-6.610357761383056641e+00,9.782205581665039062e+00,8.362059593200683594e+00,-3.856184720993041992e+00,-8.492500305175781250e+00,1.256266880035400391e+01,-3.581940412521362305e+00,-3.853630065917968750e+00,-1.845762062072753906e+01,-5.059215545654296875e+00,-5.718576908111572266e+00,1.666578412055969238e+00,1.857067584991455078e+00,-1.102208900451660156e+01,-9.266804695129394531e+00,4.285595893859863281e+00,-8.324061632156372070e-01,-1.645960426330566406e+01,-2.208281278610229492e+00,7.881231307983398438e+00,-8.585719108581542969e+00,1.318434619903564453e+01,8.431717872619628906e+00,3.576760768890380859e+00
